Attempts,IP_Change,Request_Frequency,User_Agent_Diversity,Key_Length,Error_Code_Frequency,Attack
10,0,35.21,5,1024,2,0
12,1,0.11,5,512,1,0
12,0,15.7,5,128,1,0
10,1,3.98,8,512,3,0
9,0,4.99,3,512,3,0
9,0,0.87,2,1024,1,0
9,0,1.72,4,512,2,0
6,0,13.97,8,128,3,1
8,0,0.02,7,128,4,0
10,0,1.57,6,128,2,0
11,0,2.57,8,1024,1,0
16,0,9.03,8,128,1,1
7,1,6.49,4,128,2,1
8,0,3.7,9,128,1,0
10,0,2.94,8,512,3,0
9,0,2.22,5,128,3,0
12,0,1.65,3,512,0,0
15,0,2.51,1,256,2,0
10,1,1.13,8,1024,3,1
8,1,0.33,6,256,6,1
6,0,15.3,2,128,3,1
10,0,10.02,9,128,2,1
11,0,1.98,5,256,1,0
6,0,2.3,8,512,0,0
15,1,2.08,3,1024,2,0
11,0,2.99,4,256,0,0
7,0,1.7,2,256,2,0
10,0,2.6,5,512,1,0
11,0,0.6,1,128,4,0
11,0,2.11,5,128,1,0
5,0,2.54,8,512,3,0
14,0,3.86,3,128,5,0
15,0,0.13,6,1024,1,0
7,0,5.05,1,512,2,0
8,1,1.33,1,512,2,0
10,0,0.13,5,256,3,0
7,0,6.04,9,256,3,0
10,1,5.06,3,256,2,0
15,0,2.77,7,512,0,0
13,0,3.6,3,256,1,0
14,0,7.56,3,256,3,0
12,0,18.67,9,512,2,0
8,0,2.94,3,512,3,0
6,0,9.51,3,128,7,1
9,0,0.2,9,128,1,0
9,0,1.23,3,512,0,0
11,0,1.13,5,512,2,0
12,0,0.73,6,1024,2,0
10,0,3.13,9,256,1,0
10,0,3.74,1,128,3,0
12,1,11.01,6,256,1,1
14,0,2.65,7,512,3,0
8,0,7.49,5,1024,1,0
9,1,4.5,1,128,3,0
18,0,0.88,4,512,1,0
9,1,1.18,6,128,2,1
6,0,17.58,3,512,2,0
11,0,0.5,4,256,0,0
6,0,1.26,8,256,4,0
13,0,12.02,4,512,2,0
11,1,0.88,1,512,0,0
13,0,1.28,2,256,1,0
12,0,6.93,6,512,1,0
10,0,4.68,7,128,0,0
11,1,29.54,8,256,3,1
6,0,6.4,8,128,5,1
10,0,0.87,8,256,3,0
10,0,0.07,4,128,0,0
11,0,11.7,1,1024,2,0
15,1,8.06,1,512,2,1
13,0,1.95,3,128,2,0
9,0,8.03,7,128,0,0
13,1,2.89,5,128,1,1
12,0,1.35,7,512,2,0
9,0,0.23,6,1024,3,0
10,0,0.94,7,256,3,0
7,0,14.93,8,256,1,0
18,0,4.98,1,128,1,0
7,0,10.2,3,256,2,0
9,0,4.74,5,128,5,0
5,0,4.56,1,512,1,0
11,0,5.83,2,128,4,0
14,1,1.62,3,256,2,1
5,0,5.89,2,256,4,0
11,0,3.85,1,128,1,0
6,0,4.14,4,512,3,0
12,1,0.02,3,128,3,1
11,0,0.12,2,512,2,0
7,1,2.06,4,256,2,0
8,1,17.62,6,1024,1,1
12,0,4.01,2,512,1,0
10,0,9.56,2,128,0,0
13,0,7.63,3,512,3,0
11,0,5.0,8,512,0,0
10,0,0.33,5,1024,1,0
11,0,1.05,8,256,3,0
12,1,1.45,2,1024,2,0
6,0,11.56,6,128,0,0
8,0,4.17,1,256,0,0
11,1,4.43,7,128,1,1
12,1,4.31,1,256,1,0
5,0,1.3,1,512,4,0
12,1,3.41,6,1024,3,0
14,0,1.69,9,1024,3,0
4,0,2.73,2,1024,7,0
12,0,0.25,5,1024,2,0
12,0,0.09,8,1024,0,0
7,1,12.72,5,512,3,1
11,1,1.54,5,512,2,0
5,0,5.89,1,512,1,0
10,1,10.21,1,128,4,1
11,0,1.6,4,1024,2,0
10,0,3.29,1,512,1,0
14,0,6.99,1,1024,3,1
9,0,1.37,8,256,0,0
15,0,6.68,3,128,0,0
16,0,2.55,2,512,2,0
8,0,1.55,2,128,2,0
11,0,0.24,7,512,3,0
11,0,0.01,7,512,0,0
8,1,1.44,2,1024,2,0
9,0,7.63,7,128,0,0
10,0,7.72,4,128,1,1
6,0,35.25,8,128,3,1
13,0,0.85,1,128,4,0
5,0,1.79,8,512,6,0
6,0,0.1,8,1024,1,0
10,1,8.59,8,256,3,1
12,1,1.42,2,128,4,1
6,0,7.45,8,1024,1,0
13,0,0.82,4,1024,5,0
9,0,2.4,3,1024,3,0
9,0,0.29,5,256,1,0
13,1,5.55,5,128,0,1
11,0,1.64,9,256,5,0
5,0,0.18,8,512,4,0
6,1,3.71,2,128,4,1
5,0,3.02,3,256,0,0
8,1,5.7,6,512,1,0
9,1,8.75,9,1024,2,1
11,0,2.55,1,1024,0,0
8,0,1.98,1,512,2,0
8,1,4.93,3,128,1,1
9,0,6.58,1,1024,1,0
12,0,3.68,4,512,2,0
17,0,23.28,9,1024,4,0
11,0,3.41,2,512,0,0
8,1,2.05,1,1024,2,0
19,0,1.03,2,512,0,0
9,0,13.78,9,256,2,0
12,0,2.83,2,256,1,0
5,0,8.36,2,128,1,1
12,0,9.36,4,128,2,1
12,0,5.66,1,512,4,0
8,0,4.91,4,512,2,0
7,1,7.16,9,1024,2,1
17,1,1.77,1,512,2,0
9,1,0.2,4,256,4,1
6,0,1.44,6,256,4,0
8,0,1.92,8,128,2,0
10,1,8.16,6,512,3,1
13,0,1.78,2,256,1,0
10,0,3.99,6,256,1,0
12,1,5.01,7,256,2,1
12,0,1.07,9,1024,2,0
8,1,4.99,3,1024,1,0
15,1,0.02,7,1024,1,0
8,0,4.78,6,1024,1,0
11,0,4.39,9,128,4,0
7,0,5.23,8,128,3,0
6,1,3.63,2,128,2,0
4,0,1.13,9,256,2,0
8,0,2.88,2,1024,0,0
5,1,1.48,6,128,0,1
14,0,2.23,6,256,2,0
9,0,2.88,6,256,1,0
13,0,11.55,9,512,1,0
11,1,3.53,1,512,2,0
4,0,1.08,6,512,2,0
8,0,0.55,4,1024,0,0
7,0,4.08,1,512,1,0
19,1,4.25,7,1024,2,0
16,0,7.49,2,512,2,0
3,1,2.68,1,512,5,1
8,1,5.94,3,256,5,0
11,0,5.85,5,128,3,0
15,0,1.87,7,128,1,0
10,1,3.94,9,128,2,0
9,1,0.64,3,256,1,0
10,1,1.62,8,128,1,1
10,1,7.98,2,512,1,1
8,0,0.61,2,256,2,0
8,1,7.34,8,256,2,1
12,0,2.29,6,512,2,0
7,1,0.1,5,256,0,0
8,0,2.25,7,256,2,0
11,0,5.97,2,512,1,0
8,1,2.0,5,256,4,1
8,0,3.08,7,256,3,0
9,1,5.35,8,512,3,1
11,0,6.93,6,256,1,0
7,1,12.29,8,512,1,1
10,0,16.11,8,1024,2,0
9,0,1.91,3,256,3,0
9,0,2.06,7,512,0,0
7,0,0.7,5,256,0,0
13,0,1.95,6,256,0,0
11,1,7.93,1,128,5,1
7,1,3.24,8,512,1,0
11,0,1.07,8,512,5,0
14,0,0.45,7,512,1,0
13,0,7.07,3,1024,0,0
16,0,2.76,6,128,1,0
12,1,2.43,9,512,2,0
6,0,6.15,4,1024,2,0
13,1,3.22,9,512,5,0
7,0,14.72,4,512,0,0
8,1,0.12,9,128,3,1
7,0,7.52,9,128,1,1
7,0,2.99,3,1024,3,0
6,0,3.08,9,512,2,0
10,1,5.77,4,1024,3,0
12,0,8.88,3,256,4,0
10,0,3.01,4,1024,4,0
8,0,2.11,7,256,1,0
11,1,1.06,9,256,3,1
12,0,3.38,8,512,0,0
11,0,2.73,1,512,2,0
9,1,3.12,3,256,2,0
13,0,0.14,5,256,7,0
4,0,1.81,2,256,2,0
10,0,3.8,1,256,1,0
10,1,1.89,8,512,0,0
10,0,0.75,2,128,1,0
11,0,0.38,3,512,0,0
13,0,0.76,8,128,2,0
11,1,6.02,3,1024,2,1
8,0,10.93,4,256,3,0
7,0,4.79,9,1024,0,0
14,0,2.3,9,256,2,0
5,1,12.0,9,256,3,1
8,0,9.87,8,256,0,0
12,0,5.81,8,256,2,0
13,0,15.44,2,128,1,1
12,0,22.29,5,128,3,1
8,0,13.17,2,1024,1,0
4,1,2.5,6,512,2,0
13,0,0.61,8,128,0,0
8,1,0.49,3,512,3,0
9,0,4.8,9,128,3,0
7,0,1.64,5,256,4,0
8,0,3.2,8,1024,2,0
15,1,6.72,5,1024,3,1
12,0,23.46,3,1024,1,0
6,0,4.54,9,1024,1,0
10,0,2.39,2,256,2,0
8,0,0.44,8,1024,4,0
12,1,6.49,1,256,3,1
3,0,5.47,4,512,4,0
10,1,0.84,6,512,1,0
15,0,10.23,1,256,1,0
13,0,8.49,3,1024,0,0
14,0,0.34,8,512,5,0
4,0,2.41,9,1024,1,0
11,0,0.23,3,512,1,0
8,0,0.02,5,256,1,0
10,0,12.56,6,128,3,1
7,1,8.89,8,512,2,1
14,1,3.19,9,1024,2,0
9,1,10.33,7,256,4,1
11,1,1.67,8,512,1,0
6,0,6.04,2,1024,4,0
10,0,1.52,1,512,4,0
10,0,1.4,4,512,0,0
11,1,3.75,8,512,5,1
10,1,3.89,9,128,1,1
12,0,0.63,8,128,3,0
14,0,8.69,7,1024,2,0
16,0,1.11,6,512,0,0
8,1,4.75,3,1024,2,1
12,0,7.14,3,128,2,0
8,1,3.87,7,1024,3,1
10,0,1.37,2,256,4,0
6,0,16.63,8,1024,4,0
9,0,0.68,8,128,0,0
14,0,3.47,4,128,1,0
13,0,1.14,1,128,6,0
8,0,4.78,7,256,1,0
16,0,5.33,3,1024,4,0
14,0,14.24,3,128,2,1
10,1,6.18,2,1024,3,1
7,1,2.86,8,256,5,0
9,0,0.63,7,1024,3,0
8,1,3.34,9,512,4,0
9,0,4.18,2,256,3,0
11,0,4.52,5,512,0,0
16,0,0.04,1,1024,0,0
17,0,0.5,2,512,1,0
16,0,0.73,2,1024,4,0
14,1,1.81,7,512,2,0
11,1,3.85,1,256,0,0
7,0,3.57,3,1024,2,0
4,1,9.68,8,256,2,1
8,0,1.15,6,512,3,0
9,0,3.52,4,512,2,0
9,1,0.05,6,128,1,1
10,1,2.41,4,512,2,0
9,0,0.24,5,512,1,0
7,0,0.84,5,1024,0,0
12,1,1.7,7,1024,2,0
10,0,0.5,1,512,0,0
10,0,2.22,2,128,4,0
11,1,2.73,7,128,2,1
8,0,7.88,4,128,3,1
10,0,0.25,3,128,3,0
11,0,2.58,3,512,3,0
13,1,8.93,1,128,3,1
8,1,6.07,9,512,3,1
11,1,1.81,9,1024,1,0
9,0,0.05,4,256,4,0
4,1,2.98,7,512,5,0
10,0,8.03,4,1024,1,0
10,1,0.91,5,1024,0,0
6,1,0.17,8,512,2,0
12,0,1.58,5,512,3,0
9,1,0.49,2,1024,4,1
9,0,1.05,5,512,2,0
15,0,2.53,1,512,0,0
13,1,3.63,6,256,3,0
9,0,1.94,5,512,1,0
13,0,5.81,8,256,0,0
17,1,1.45,5,512,3,1
17,0,1.61,4,512,3,0
10,0,0.3,4,1024,1,0
9,0,3.87,4,256,2,0
13,1,1.61,6,512,0,1
8,0,7.52,1,128,3,1
14,0,19.17,1,512,2,0
9,1,2.75,4,256,0,0
13,1,3.48,9,256,1,0
5,0,8.28,1,256,6,0
5,0,4.75,3,128,2,0
5,0,5.02,7,512,1,0
12,1,2.88,2,128,5,1
6,0,6.29,3,1024,0,0
10,1,0.37,5,1024,1,0
17,1,0.35,7,256,3,1
12,0,1.74,5,512,1,0
9,0,1.49,4,512,1,0
8,0,5.84,5,1024,5,0
11,0,1.39,6,256,1,0
14,0,1.68,7,1024,1,0
8,0,4.23,8,512,1,0
14,0,3.31,6,256,4,0
11,0,1.27,2,1024,1,0
12,1,1.88,5,256,5,1
11,0,1.81,5,256,2,0
12,0,1.21,6,128,3,1
5,0,0.03,4,128,0,0
14,1,6.41,2,256,2,1
12,0,1.99,4,1024,1,0
12,1,0.3,2,512,3,0
12,1,20.87,4,512,0,1
15,0,7.5,7,128,2,1
13,0,2.68,9,128,3,0
7,0,8.13,6,128,2,1
9,0,8.32,4,1024,1,0
14,0,2.36,4,128,1,0
15,1,7.48,7,512,1,1
15,1,1.14,7,128,1,1
9,0,26.19,9,256,0,0
11,1,1.66,1,128,1,0
6,1,6.33,8,256,1,1
15,0,0.1,9,512,3,0
9,1,1.74,6,512,3,1
14,1,5.05,6,256,2,0
5,1,5.52,4,128,3,1
13,0,7.52,4,1024,3,0
12,0,10.94,3,256,1,0
9,0,1.58,5,512,2,0
8,0,7.5,3,256,2,0
9,0,11.1,1,128,2,0
11,0,0.89,9,256,3,0
9,1,1.67,7,256,1,0
7,0,1.99,9,128,4,0
7,0,10.14,1,512,4,0
7,1,9.43,1,1024,0,1
7,0,1.44,5,1024,4,0
12,0,4.67,5,1024,4,0
16,0,5.46,8,128,5,0
11,0,7.29,4,1024,4,0
11,0,1.76,5,128,4,0
6,0,5.84,3,512,1,0
12,0,4.09,3,1024,3,0
8,0,9.96,3,512,3,0
14,0,0.05,6,256,2,0
11,0,0.87,1,512,1,0
14,1,7.07,8,256,1,1
7,0,14.96,8,256,0,0
13,0,2.57,2,128,2,0
8,1,8.28,3,256,5,1
10,0,3.09,9,1024,0,0
15,0,0.14,4,128,3,0
6,0,0.5,6,512,3,0
5,0,0.73,1,1024,2,0
5,1,9.2,2,128,1,1
9,1,13.35,3,128,1,1
13,1,0.76,5,128,1,1
12,0,0.59,2,128,6,0
8,0,10.37,3,128,1,1
13,0,3.06,8,1024,2,0
6,0,12.21,2,512,2,0
9,0,1.12,1,128,0,0
12,0,6.11,4,128,2,1
11,1,4.3,4,256,2,0
17,0,8.55,6,512,5,0
10,0,12.9,3,256,3,1
9,1,3.37,2,256,5,1
3,0,4.44,9,1024,2,0
14,0,7.03,7,128,2,0
11,0,0.53,3,128,2,0
10,0,6.33,4,128,2,1
14,1,1.63,2,128,1,1
5,0,2.89,4,1024,5,0
10,0,3.41,6,512,2,0
10,0,4.33,5,128,3,0
8,0,8.3,2,256,1,0
12,0,5.64,9,256,4,0
7,1,6.8,8,1024,2,1
9,0,0.86,8,256,2,0
8,0,4.83,4,1024,2,0
9,0,3.07,5,1024,0,0
8,0,9.17,9,512,1,0
13,1,3.37,9,128,2,1
8,1,1.67,7,1024,3,1
14,0,1.36,8,256,1,0
11,0,2.69,9,512,7,0
8,1,1.5,9,128,3,1
6,1,1.78,4,256,2,0
12,0,1.7,2,128,2,0
8,0,0.71,5,512,3,0
9,0,10.52,8,1024,2,0
11,0,2.53,2,1024,3,0
8,1,1.95,1,256,3,1
9,0,2.02,4,128,6,0
14,0,3.97,3,512,2,0
6,0,3.06,3,512,3,0
6,0,6.92,1,256,3,0
8,0,1.34,7,512,3,0
13,0,3.66,9,128,1,0
15,1,3.27,2,1024,1,0
5,1,2.39,9,1024,2,0
15,0,0.85,7,256,1,0
8,0,13.61,8,128,5,0
12,1,0.75,1,512,5,1
17,0,7.22,1,512,1,0
10,0,7.25,5,256,3,0
5,1,3.92,8,512,2,0
9,0,2.69,5,1024,2,0
14,0,3.21,5,1024,4,0
14,0,6.08,1,1024,1,0
7,0,8.34,7,1024,1,0
8,1,0.14,2,256,4,1
6,0,1.8,8,1024,0,0
15,0,0.12,7,128,1,0
8,0,0.14,7,256,2,0
9,0,3.01,4,256,0,0
9,1,18.41,8,512,1,1
11,0,7.53,2,1024,0,0
13,0,36.09,3,128,4,1
17,0,8.96,7,1024,3,1
7,0,6.5,2,1024,3,0
9,0,11.4,6,512,1,0
11,1,0.46,2,1024,1,0
8,1,4.02,9,1024,3,0
12,1,2.64,6,256,1,0
14,1,1.43,3,1024,2,1
7,0,1.09,8,512,1,0
13,0,3.75,8,256,6,0
10,1,0.48,4,128,2,1
9,0,21.11,9,512,5,0
9,1,0.64,7,512,1,0
6,1,2.68,7,256,4,1
7,0,6.31,5,512,3,0
15,0,7.64,8,256,2,0
15,0,0.12,1,512,0,0
10,0,3.6,9,512,3,0
11,0,1.82,3,256,2,0
11,0,4.01,7,128,1,0
9,0,1.89,2,128,2,0
13,0,0.13,5,128,2,0
9,1,5.41,2,256,1,0
9,0,0.53,9,1024,0,0
14,0,3.88,5,128,2,0
10,1,7.72,5,256,2,1
10,1,5.02,4,256,3,1
11,1,0.07,5,256,2,0
13,0,5.27,2,512,2,0
19,0,2.37,3,1024,0,0
13,0,12.91,1,256,0,0
11,0,11.16,8,512,2,0
9,1,11.83,3,512,3,1
11,0,4.66,5,1024,2,0
7,0,3.2,1,512,2,0
8,0,1.57,1,512,5,0
9,0,0.54,3,512,2,0
7,0,9.34,5,1024,3,0
13,0,3.21,8,256,1,0
10,1,14.42,8,256,3,1
6,0,2.1,3,512,2,0
10,0,1.59,4,1024,2,0
4,1,10.68,2,512,1,1
8,0,5.18,5,512,0,0
13,0,6.75,7,512,4,0
13,1,15.05,3,128,2,1
9,0,0.59,9,256,4,0
12,1,18.88,6,256,1,1
9,1,0.25,5,128,5,1
11,1,16.32,6,128,4,1
3,0,0.55,9,128,2,0
11,0,5.32,4,256,3,0
13,1,3.26,6,256,2,0
8,1,7.1,6,1024,4,1
9,0,10.85,8,128,2,1
11,0,3.88,2,512,2,0
7,0,1.07,5,256,0,0
7,1,0.06,9,128,0,1
11,0,0.59,5,256,2,0
6,0,0.65,1,256,3,0
6,0,4.39,2,512,4,0
9,0,0.23,4,1024,0,0
10,0,3.57,8,256,2,0
9,1,3.69,5,1024,1,0
11,0,5.42,8,512,1,0
11,0,6.88,4,1024,3,0
13,0,4.69,3,128,1,0
9,0,1.13,9,512,0,0
10,1,1.56,8,1024,1,1
14,0,3.76,3,512,3,0
11,0,4.13,7,256,1,0
9,0,4.66,1,128,2,0
10,0,7.28,7,1024,1,0
10,1,5.21,8,128,2,1
9,0,15.72,9,256,2,0
16,0,1.03,1,256,1,0
13,0,5.97,9,512,4,0
4,0,2.74,6,1024,1,0
11,0,14.82,4,128,4,0
5,1,3.84,3,256,2,1
10,0,10.36,7,1024,0,0
8,1,8.5,8,256,4,1
5,0,3.76,1,512,2,0
12,0,0.35,8,128,3,0
11,0,9.83,3,128,2,0
11,1,0.33,5,1024,4,0
5,0,1.49,1,512,2,0
9,0,1.21,2,256,4,0
11,0,4.0,7,512,3,0
16,0,1.29,8,128,4,0
12,0,8.96,5,512,0,0
8,0,4.07,2,512,0,0
12,0,3.35,4,1024,1,0
16,0,2.51,9,128,4,0
9,0,3.29,6,1024,1,0
6,0,2.07,1,256,1,0
15,0,6.0,8,1024,0,0
13,1,0.82,2,256,1,0
11,0,0.46,8,256,1,0
5,0,8.23,6,128,1,0
13,0,0.07,4,128,3,0
8,0,6.93,4,256,2,0
7,0,1.78,4,512,1,0
10,1,4.22,4,128,3,1
9,0,3.36,4,512,1,0
6,0,3.16,3,512,1,0
6,0,4.18,5,256,0,0
10,0,0.67,3,1024,3,0
10,0,2.76,8,1024,6,0
10,0,0.13,5,1024,2,0
8,0,1.91,7,128,1,0
9,0,0.39,3,1024,1,0
8,1,0.28,5,128,4,1
9,0,13.32,9,256,1,0
7,1,3.33,1,1024,1,0
8,0,2.5,6,512,1,0
9,0,0.22,7,256,0,0
8,0,0.59,3,256,2,0
8,0,15.88,9,512,4,0
8,0,5.86,8,256,2,0
13,1,0.45,1,256,2,0
14,1,5.58,4,512,1,0
6,0,0.48,3,512,1,0
7,0,11.44,3,256,2,0
8,0,1.17,5,128,2,0
12,1,1.38,1,128,2,0
10,1,3.72,7,128,0,1
6,0,4.36,8,128,1,0
10,1,2.48,9,1024,1,0
6,0,1.86,2,1024,2,0
16,0,1.08,5,128,5,0
14,1,21.1,8,512,3,1
8,0,0.95,3,256,3,0
15,0,9.46,8,256,4,0
10,1,4.28,4,128,3,1
8,0,10.39,3,512,2,0
14,0,2.01,1,256,0,0
12,0,3.7,2,1024,4,0
10,1,13.74,1,256,1,1
9,1,13.18,2,512,0,1
12,0,21.15,9,128,3,1
9,1,0.24,8,128,0,1
12,0,5.82,1,128,3,0
6,1,7.86,8,1024,1,1
9,0,2.95,8,256,1,0
13,1,4.09,2,1024,3,1
11,0,17.45,3,256,2,0
10,0,1.6,7,1024,4,0
8,0,7.23,2,512,4,1
14,1,6.12,7,128,1,1
10,0,5.32,4,256,1,0
11,0,0.56,6,1024,4,0
17,0,2.75,3,512,4,0
6,1,2.37,7,1024,1,0
7,0,3.29,5,128,1,0
8,0,11.14,5,512,2,0
11,0,10.95,7,128,2,1
13,0,2.27,5,512,1,0
12,0,1.18,6,1024,3,0
14,0,2.21,8,256,1,0
9,0,3.73,2,256,1,0
13,1,0.25,9,128,4,1
14,1,2.12,8,512,3,1
14,0,11.95,8,512,1,0
13,1,5.66,5,1024,1,0
7,0,2.29,4,128,4,0
16,0,0.47,3,1024,1,0
12,0,1.26,1,128,0,0
5,1,1.46,6,512,3,0
9,1,1.13,3,512,3,0
7,0,6.22,6,128,0,1
10,0,0.17,9,128,2,0
11,0,1.83,2,256,1,0
6,1,4.23,8,1024,2,0
11,0,3.67,3,1024,2,0
9,0,1.7,7,256,2,0
10,0,0.22,5,128,1,0
7,0,0.85,1,512,3,0
8,1,3.48,7,256,0,0
13,0,9.44,7,256,1,0
9,0,12.51,3,1024,2,0
10,0,5.4,3,1024,0,0
4,0,0.6,7,128,2,0
7,1,3.55,2,128,4,1
6,0,0.54,8,1024,4,0
2,1,15.25,1,1024,0,1
10,0,13.5,7,1024,3,0
9,0,5.19,6,256,2,0
14,1,1.23,3,256,4,1
9,1,3.34,2,512,3,0
12,1,4.91,1,256,4,0
9,0,7.14,8,128,3,0
17,0,1.99,5,128,3,0
10,0,5.21,4,512,2,0
4,0,0.27,5,256,2,0
10,1,0.99,3,1024,0,0
2,0,5.32,7,512,5,0
9,1,3.34,1,512,2,1
17,0,22.5,2,1024,2,0
7,1,4.06,1,512,2,0
11,0,1.61,7,1024,3,0
10,1,2.37,7,1024,1,0
7,0,0.4,2,1024,3,0
8,0,13.36,1,256,2,0
11,0,3.66,4,1024,2,0
8,0,13.2,3,128,0,0
9,0,0.69,6,256,3,0
7,0,0.06,1,256,2,0
7,0,0.71,8,1024,3,0
13,1,9.36,8,512,4,1
8,1,1.34,3,256,3,0
12,0,2.32,4,512,1,0
15,1,5.8,9,1024,1,0
10,0,3.87,2,256,0,0
15,1,1.0,4,256,2,0
17,0,0.05,8,512,3,0
15,0,8.45,6,128,2,1
16,0,11.55,1,256,4,0
15,0,6.04,3,512,1,0
17,1,12.53,2,256,4,1
15,0,19.28,9,512,3,0
9,0,11.02,1,128,2,1
8,0,4.45,7,128,1,0
2,0,0.47,2,1024,2,0
9,1,2.74,2,128,4,1
10,1,4.18,1,256,1,1
7,1,0.79,1,256,2,1
13,0,3.61,2,128,5,0
6,0,10.63,9,128,1,0
13,0,2.12,6,512,0,0
5,0,0.07,6,256,4,0
8,0,17.08,6,256,3,0
8,0,8.0,5,512,2,0
10,0,1.46,1,1024,3,0
9,0,8.39,9,1024,1,0
15,0,12.72,2,1024,0,0
11,1,9.41,8,128,5,1
7,1,0.29,6,256,1,0
12,1,3.9,9,1024,1,0
7,0,5.22,5,1024,3,0
9,1,2.48,5,128,2,1
7,0,1.92,1,512,1,0
8,1,0.58,1,1024,2,0
11,1,1.43,4,512,3,0
5,1,3.44,7,1024,3,0
18,0,2.35,2,128,1,0
7,1,1.61,1,1024,0,0
6,0,4.96,4,128,2,0
10,0,6.57,5,128,0,1
12,1,1.65,1,128,0,1
10,0,0.67,2,512,0,0
11,0,4.32,6,256,1,0
10,1,4.67,7,1024,5,1
6,0,22.43,7,512,0,0
9,1,2.16,5,128,2,0
16,1,3.93,7,128,0,1
10,0,15.74,8,256,1,0
14,1,8.41,3,512,3,1
8,0,0.06,2,1024,2,0
7,0,2.63,4,256,2,0
8,0,1.04,5,512,3,0
16,1,6.15,7,256,1,1
12,0,2.22,8,512,5,0
10,0,19.03,1,512,0,0
12,0,9.49,5,128,3,1
8,0,1.85,6,1024,2,0
10,0,16.97,9,128,0,0
8,0,5.78,6,1024,1,0
12,1,3.47,9,512,2,0
6,1,11.08,4,1024,1,1
10,0,0.36,4,1024,2,0
14,0,3.03,6,256,2,0
11,1,5.06,7,512,3,0
12,0,6.09,1,256,4,0
12,1,1.15,5,512,3,0
10,0,13.38,7,128,1,0
9,0,2.83,3,1024,3,0
12,0,7.53,1,1024,0,0
14,1,6.15,6,128,3,1
10,1,0.07,1,1024,2,0
8,0,0.63,2,256,5,0
15,1,2.57,4,128,1,1
7,0,2.26,1,1024,1,0
9,1,4.93,6,128,2,0
13,0,0.79,8,512,3,0
9,0,13.96,6,512,4,0
13,0,7.38,4,256,3,1
12,1,5.31,1,256,1,0
6,0,15.36,9,1024,3,0
10,0,0.93,4,512,2,0
8,0,1.09,1,256,6,0
8,1,1.87,8,128,2,1
12,0,3.38,6,256,4,0
10,1,4.06,5,128,2,1
11,1,1.36,6,1024,3,1
8,0,2.49,8,1024,3,0
12,1,6.59,6,128,1,1
12,0,2.16,8,512,3,0
11,0,5.55,6,1024,1,0
16,0,6.36,9,512,2,0
10,1,0.23,1,512,2,0
10,0,0.71,9,128,5,0
11,0,7.78,4,128,1,1
5,0,0.8,1,128,4,0
4,0,1.15,8,256,1,0
10,0,14.68,1,256,1,0
10,1,1.74,7,1024,3,0
8,0,2.28,2,256,6,0
11,0,6.03,2,128,3,1
11,0,4.25,2,1024,2,0
11,0,2.66,4,128,0,0
8,0,11.67,2,128,1,0
11,1,10.65,3,128,2,1
6,0,8.16,5,1024,4,0
4,0,0.03,3,256,4,0
11,0,0.98,4,512,3,0
10,0,1.44,9,1024,1,0
9,0,14.36,3,128,3,1
9,0,8.74,3,128,0,0
8,1,4.3,8,1024,2,0
11,1,2.35,1,512,3,0
14,1,4.98,1,256,4,0
9,0,2.13,2,128,0,0
13,0,3.33,5,512,5,0
14,0,3.51,4,1024,2,0
12,0,2.96,7,128,2,0
14,0,0.95,9,256,1,0
11,1,0.05,7,1024,3,1
9,1,2.01,9,1024,4,1
15,1,4.42,4,256,0,0
13,0,4.42,2,128,0,0
9,1,4.77,1,128,4,1
8,0,7.2,6,128,7,1
7,0,13.64,3,128,1,0
13,1,13.41,4,256,2,1
9,1,17.07,7,1024,4,1
10,0,0.31,9,512,0,0
12,1,4.6,4,1024,3,0
6,1,5.58,7,512,2,0
10,1,2.97,9,128,4,1
9,0,5.31,3,1024,3,0
14,1,9.3,7,128,1,1
10,1,0.65,5,1024,1,0
3,0,3.55,2,128,7,0
10,0,0.01,1,256,0,0
7,0,4.78,2,256,5,0
7,0,2.18,8,1024,3,0
14,0,0.9,3,256,2,0
12,0,0.83,2,256,3,0
9,0,1.89,4,128,1,0
15,1,4.6,5,512,2,0
10,0,1.45,3,128,1,0
6,0,1.33,7,1024,3,0
5,0,8.35,3,512,3,0
12,0,2.95,3,256,3,0
7,0,7.16,4,512,2,0
7,1,1.04,3,256,0,1
12,0,8.12,4,128,1,1
9,0,5.23,1,512,2,0
8,1,12.47,3,1024,1,1
15,0,4.22,6,1024,1,0
10,0,10.96,3,512,4,0
7,1,2.48,9,512,2,0
12,0,11.7,7,512,2,0
13,1,8.19,9,128,2,1
8,1,1.78,8,128,1,1
9,0,3.75,6,128,1,0
18,1,14.63,1,128,2,1
15,0,3.19,9,1024,1,0
8,1,2.9,5,256,4,0
14,1,1.37,8,1024,5,1
8,0,11.82,4,1024,1,0
11,0,1.42,5,128,0,0
6,1,4.63,7,512,0,0
11,0,10.55,9,128,3,1
7,0,0.01,8,128,2,0
10,1,2.29,3,1024,4,1
11,0,1.89,9,512,1,0
11,1,0.25,2,512,1,0
11,1,1.2,5,128,1,1
6,0,4.88,8,256,1,0
9,0,10.94,8,1024,0,0
13,1,5.67,2,1024,2,0
9,1,0.09,3,512,3,1
8,0,3.08,4,256,1,0
8,0,0.47,6,128,1,0
14,1,6.98,1,128,2,1
9,0,2.64,3,512,1,0
16,1,2.38,1,256,3,0
17,0,4.26,2,256,1,0
